county, year, labforce, employed
06059,2016,1602371,1538026
06061,2016,179819,171836
06063,2016,7873,7114
06065,2016,1051815,988033
06067,2016,697427,660109
06069,2016,29790,27774
06071,2016,935579,882181
06073,2016,1570422,1496954
06075,2016,559788,541582
06077,2016,319187,293458
06079,2016,140365,134383
06081,2016,448587,435151
06083,2016,216625,205779
06085,2016,1026525,987905
06087,2016,144525,134554
06089,2016,74700,69533
06091,2016,1349,1247
06093,2016,17917,16402
06095,2016,207882,196527
06097,2016,260479,250183
06099,2016,244500,223655
06101,2016,45327,40980
06103,2016,25201,23413
06105,2016,5067,4709
06107,2016,205909,183282
06109,2016,21858,20513
06111,2016,427785,405636
06113,2016,106271,100125
06115,2016,28319,25908
08001,2016,253515,244325
08003,2016,7906,7580
08005,2016,341904,331217
08007,2016,6313,6102
08009,2016,2119,2082
08011,2016,1852,1794
08013,2016,180909,176017
08014,2016,36455,35384
08015,2016,8779,8542
08017,2016,1068,1043
08019,2016,5681,5499
08021,2016,3783,3597
08023,2016,1707,1623
08025,2016,1385,1335
08027,2016,1993,1930
08029,2016,13868,13172
08031,2016,384331,372228
08033,2016,1055,1013
08035,2016,176472,171714
08037,2016,33651,32716
08039,2016,13714,13350
08041,2016,314872,302948
08043,2016,14595,13827
08045,2016,30819,29722
08047,2016,3471,3386
08049,2016,9105,8857
08051,2016,10088,9855
08053,2016,442,432
08055,2016,2489,2329
08057,2016,885,861
08059,2016,316062,306619
08061,2016,858,840
08063,2016,4471,4375
08065,2016,4572,4440
08067,2016,30743,29842
08069,2016,187235,181929
08071,2016,6155,5838
08073,2016,2268,2209
08075,2016,10992,10658
08077,2016,71959,68077
08079,2016,463,453
08081,2016,7156,6867
08083,2016,12638,12002
08085,2016,19984,19142
08087,2016,14975,14445
08089,2016,8124,7736
08091,2016,2134,2052
08093,2016,9590,9318
08095,2016,2488,2437
08097,2016,10837,10470
08099,2016,6053,5855
08101,2016,72966,69423
08103,2016,2723,2583
08105,2016,5147,4887
08107,2016,14802,14407
08109,2016,3210,3052
08111,2016,474,456
08113,2016,5136,4966
08115,2016,1174,1146
08117,2016,21068,20623
08119,2016,11655,11214
08121,2016,2900,2837
08123,2016,149365,144230
08125,2016,5448,5329
09001,2016,482418,459238
09003,2016,473144,447840
09005,2016,104907,100041
09007,2016,92081,88051
09009,2016,454896,430024
09011,2016,136592,129714
09013,2016,84865,81153
09015,2016,62887,59457
10001,2016,77541,73860
10003,2016,295092,282447
10005,2016,100044,95666
11001,2016,394586,370521
12001,2016,132316,126678
12003,2016,11393,10836
12005,2016,87996,83691
12007,2016,10944,10478
12009,2016,262026,248452
12011,2016,1004123,957882
12013,2016,4956,4675
12015,2016,69152,65465
12017,2016,47754,44516
12019,2016,100545,95999
12021,2016,167737,159750
12023,2016,29826,28390
12027,2016,13513,12812
12029,2016,5610,5299
12031,2016,468907,445306
12033,2016,140893,133920
12035,2016,44984,42492
12037,2016,4778,4572
12039,2016,18340,17191
12041,2016,6652,6310
12043,2016,4816,4517
12045,2016,5995,5723
12047,2016,4644,4382
12049,2016,9389,8763
12051,2016,15480,14078
12053,2016,67466,63344
12055,2016,36071,33695
12057,2016,706028,674353
12059,2016,6741,6377
12061,2016,62248,58419
12063,2016,17361,16445
12065,2016,5426,5137
12067,2016,3066,2941
12069,2016,144463,137432
12071,2016,328512,313435
12073,2016,149890,143044
12075,2016,16626,15764
12077,2016,2649,2508
12079,2016,7412,7019
12081,2016,168742,161049
12083,2016,132670,124939
12085,2016,71307,67842
12086,2016,1333801,1262998
12087,2016,46308,44845
12089,2016,37328,35622
12091,2016,93827,90060
12093,2016,17591,16635
12095,2016,705333,674290
12097,2016,161498,153357
12099,2016,710513,676285
12101,2016,220407,208941
12103,2016,481914,460833
12105,2016,284936,268867
12107,2016,27387,25663
12109,2016,116071,111768
12111,2016,134319,126718
12113,2016,75638,72203
12115,2016,182217,173890
12117,2016,243532,232991
12119,2016,29239,27187
12121,2016,18247,17346
12123,2016,8904,8413
12125,2016,4786,4574
12127,2016,245626,233098
12129,2016,14172,13586
12131,2016,28461,27244
12133,2016,9731,9222
13001,2016,9245,8651
13003,2016,4021,3810
13005,2016,4918,4656
13007,2016,1182,1091
13009,2016,17915,16694
13011,2016,8820,8392
13013,2016,37322,35554
13015,2016,48309,45836
13017,2016,5662,5205
13019,2016,7176,6730
13021,2016,68856,64738
13023,2016,4411,4095
13025,2016,7189,6707
13027,2016,7063,6695
13029,2016,16582,15763
13031,2016,35793,33748
13033,2016,9366,8650
13035,2016,10413,9826
13037,2016,2205,2077
13039,2016,20402,19236
13043,2016,5021,4776
13045,2016,53418,50217
13047,2016,32216,30658
13049,2016,4786,4510
13051,2016,136309,129185
13053,2016,2119,1941
13055,2016,10719,10054
13057,2016,124452,119163
13059,2016,58904,55581
13061,2016,885,792
13063,2016,129852,121278
13065,2016,2804,2631
13067,2016,411452,392697
13069,2016,18118,17056
13071,2016,21191,20073
13073,2016,70254,66977
13075,2016,7516,7108
13077,2016,70241,66752
13079,2016,5691,5354
13081,2016,9253,8690
13083,2016,8077,7667
13085,2016,11332,10802
13087,2016,11631,10856
13089,2016,384723,364065
13091,2016,6967,6450
13093,2016,5010,4718
13095,2016,38261,35633
13097,2016,70359,66472
13099,2016,4428,4119
13101,2016,1937,1854
13103,2016,27904,26548
13105,2016,7735,7229
13107,2016,8468,7808
13109,2016,4836,4596
13111,2016,10745,10172
13113,2016,55982,53336
13115,2016,43531,40903
13117,2016,108078,103561
13119,2016,9728,9214
13121,2016,531176,502655
13123,2016,11880,11212
13125,2016,1275,1197
13127,2016,39072,37001
13129,2016,25105,23684
13131,2016,10301,9730
13133,2016,6910,6511
13135,2016,467706,445565
13137,2016,19368,18347
13139,2016,96105,91805
13141,2016,2527,2314
13143,2016,12238,11525
13145,2016,15758,14977
13147,2016,10913,10317
13149,2016,5080,4782
13151,2016,108313,102363
13153,2016,67338,63727
13155,2016,3218,2969
13157,2016,33204,31794
13159,2016,6654,6336
13161,2016,6239,5845
13163,2016,6594,6102
13165,2016,3161,2921
13167,2016,3949,3706
13169,2016,13692,13027
13171,2016,7880,7366
13173,2016,3834,3615
13175,2016,18964,17686
13177,2016,14328,13644
13179,2016,25248,23792
13181,2016,3448,3244
13183,2016,7217,6823
13185,2016,51048,48391
13187,2016,15815,15038
13189,2016,8919,8275
13191,2016,6065,5715
13193,2016,4680,4292
13195,2016,13013,12362
13197,2016,3437,3182
13199,2016,8912,8303
13201,2016,2768,2617
13205,2016,8588,8019
13207,2016,12889,12214
13209,2016,3661,3384
13211,2016,8741,8302
13213,2016,16328,15209
13215,2016,78724,73317
13217,2016,49904,46930
13219,2016,18177,17427
13221,2016,6948,6608
13223,2016,78820,75178
13225,2016,11556,10753
13227,2016,14344,13644
13229,2016,8369,7916
13231,2016,8507,8067
13233,2016,18154,17047
13235,2016,4126,3883
13237,2016,7930,7371
13239,2016,801,742
13241,2016,6669,6275
13243,2016,2472,2262
13245,2016,85856,80116
13247,2016,43537,41038
13249,2016,2100,1965
13251,2016,5245,4846
13253,2016,3126,2879
13255,2016,27810,25908
13257,2016,11110,10456
13259,2016,2142,2000
13261,2016,12730,11749
13263,2016,2756,2570
13265,2016,599,560
13267,2016,9374,8869
13269,2016,3523,3270
13271,2016,4765,4355
13273,2016,3675,3434
13275,2016,17257,16154
13277,2016,18464,17448
13279,2016,11738,10817
13281,2016,4142,3864
13283,2016,2742,2528
13285,2016,36588,34710
13287,2016,3232,3018
13289,2016,3013,2752
13291,2016,10333,9844
13293,2016,11175,10454
13295,2016,30209,28525
13297,2016,43061,40957
13299,2016,15034,14205
13301,2016,2701,2513
13303,2016,7203,6740
13305,2016,11469,10703
13307,2016,963,878
13309,2016,1718,1562
13311,2016,14467,13801
13313,2016,46293,43552
13315,2016,2840,2640
13317,2016,3954,3706
13319,2016,3674,3443
13321,2016,9008,8474
15001,2016,90445,87013
15003,2016,473947,460590
15007,2016,35531,34350
15009,2016,85457,82738
16001,2016,225083,217596
16003,2016,1744,1620
16005,2016,42300,40817
16007,2016,2827,2697
16009,2016,4036,3785
16011,2016,22748,21932
16013,2016,11797,11419
16015,2016,3139,2966
16017,2016,18820,17791
16019,2016,52175,50500
16021,2016,5080,4810
16023,2016,1306,1252
16025,2016,657,632
16027,2016,93761,89654
16029,2016,3753,3615
16031,2016,11601,11249
16033,2016,399,385
16035,2016,3063,2834
16037,2016,2139,2027
16039,2016,10878,10416
16041,2016,6569,6365
16043,2016,7392,7142
16045,2016,7741,7376
16047,2016,8003,7751
16049,2016,6425,6057
16051,2016,12718,12319
16053,2016,11581,11220
16055,2016,73499,69998
16057,2016,19801,19151
16059,2016,3396,3182
16061,2016,1615,1510
16063,2016,2654,2535
16065,2016,20449,19944
16067,2016,10821,10468
16069,2016,20884,20184
16071,2016,2169,2088
16073,2016,5395,5151
16075,2016,11239,10707
16077,2016,3905,3741
16079,2016,5080,4708
16081,2016,5996,5803
16083,2016,40466,39098
16085,2016,4914,4641
16087,2016,4557,4299
17001,2016,32390,30832
17003,2016,2303,2090
17005,2016,7901,7495
17007,2016,26317,24646
17009,2016,2865,2768
17011,2016,17353,16303
17013,2016,2367,2219
17015,2016,7850,7406
17017,2016,6228,5878
17019,2016,105140,99773
17021,2016,15349,14377
17023,2016,8104,7628
17025,2016,6697,6239
17027,2016,20394,19481
17029,2016,24390,22948
17031,2016,2666307,2502317
17033,2016,9014,8451
17035,2016,5940,5629
17037,2016,54759,51828
17039,2016,7846,7395
17041,2016,10244,9760
17043,2016,516049,491327
17045,2016,9668,9088
17047,2016,2967,2794
17049,2016,18647,17763
17051,2016,9636,8991
17053,2016,6584,6224
17055,2016,16568,15218
17057,2016,15774,14604
17059,2016,2512,2320
17061,2016,6034,5681
17063,2016,25665,23910
17065,2016,4224,3958
17067,2016,8790,8214
17069,2016,1397,1260
17071,2016,3711,3482
17073,2016,25066,23544
17075,2016,14800,13983
17077,2016,28710,27154
17079,2016,4599,4307
17081,2016,17304,16181
17083,2016,11179,10528
17085,2016,11353,10739
17087,2016,4177,3816
17089,2016,268147,253273
17091,2016,54834,51300
17093,2016,66843,63356
17095,2016,23190,21775
17097,2016,371411,351972
17099,2016,57245,53384
17101,2016,6168,5708
17103,2016,17948,17024
17105,2016,16778,15860
17107,2016,13083,12387
17109,2016,13955,13078
17111,2016,167068,158153
17113,2016,89679,85108
17115,2016,50325,46997
17117,2016,23324,21933
17119,2016,134759,126824
17121,2016,17907,16753
17123,2016,5691,5316
17125,2016,6450,5990
17127,2016,6059,5632
17129,2016,6816,6501
17131,2016,8204,7694
17133,2016,18307,17561
17135,2016,12103,11248
17137,2016,17052,16208
17139,2016,7413,7074
17141,2016,25819,24293
17143,2016,89339,83261
17145,2016,8666,8049
17147,2016,8416,7992
17149,2016,7544,7159
17151,2016,1765,1642
17153,2016,2093,1908
17155,2016,3115,2941
17157,2016,14528,13797
17159,2016,7511,7062
17161,2016,72000,67478
17163,2016,127263,119542
17165,2016,9978,9119
17167,2016,106214,101046
17169,2016,3338,3146
17171,2016,2545,2402
17173,2016,10336,9739
17175,2016,2780,2579
17177,2016,21507,20249
17179,2016,66508,62289
17181,2016,7498,6942
17183,2016,34974,32446
17185,2016,5639,5277
17187,2016,8589,8133
17189,2016,9602,9237
17191,2016,7269,6647
17193,2016,6834,6382
17195,2016,28622,26954
17197,2016,359565,337716
17199,2016,32053,30068
17201,2016,141635,132235
17203,2016,19545,18488
18001,2016,17007,16398
18003,2016,180637,172951
18005,2016,44457,42955
18007,2016,4657,4463
18009,2016,5309,5022
18011,2016,34418,33252
18013,2016,7610,7307
18015,2016,10227,9798
18017,2016,17983,17144
18019,2016,60672,58167
18021,2016,12423,11837
18023,2016,17163,16496
18025,2016,5018,4736
18027,2016,15951,15384
18029,2016,25719,24515
18031,2016,14473,13956
18033,2016,22168,21294
18035,2016,54851,51988
18037,2016,23391,22661
18039,2016,107999,104231
18041,2016,9292,8754
18043,2016,41205,39525
18045,2016,7962,7500
18047,2016,11488,10990
18049,2016,9814,9350
18051,2016,19196,18495
18053,2016,32112,30513
18055,2016,13721,12818
18057,2016,172142,166647
18059,2016,38359,36903
18061,2016,19992,19155
18063,2016,85157,82192
18065,2016,22147,21118
18067,2016,38176,36396
18069,2016,18739,17978
18071,2016,22209,21393
18073,2016,16540,15658
18075,2016,9930,9478
18077,2016,15282,14564
18079,2016,13210,12574
18081,2016,79639,76742
18083,2016,19076,18241
18085,2016,41310,39766
18087,2016,19279,18620
18089,2016,232458,217762
18091,2016,48521,45646
18093,2016,20570,19399
18095,2016,59596,56621
18097,2016,483993,462513
18099,2016,24337,23421
18101,2016,5155,4941
18103,2016,16033,15273
18105,2016,68167,65012
18107,2016,19063,18326
18109,2016,36279,34751
18111,2016,7059,6664
18113,2016,23363,22414
18115,2016,3235,3078
18117,2016,8863,8410
18119,2016,9343,8828
18121,2016,7241,6860
18123,2016,9475,9037
18125,2016,6299,6022
18127,2016,85964,81547
18129,2016,13460,12926
18131,2016,6351,6062
18133,2016,16788,16039
18135,2016,12608,12038
18137,2016,13995,13353
18139,2016,8930,8591
18141,2016,133809,127748
18143,2016,10568,10057
18145,2016,23208,22287
18147,2016,10987,10535
18149,2016,10881,10291
18151,2016,19970,19226
18153,2016,8713,8199
18155,2016,4984,4741
18157,2016,95085,91285
18159,2016,8514,8183
18161,2016,3630,3483
18163,2016,93215,89387
18165,2016,7258,6781
18167,2016,49137,46474
18169,2016,15484,14819
18171,2016,4109,3909
18173,2016,32150,30843
18175,2016,13861,13232
18177,2016,30909,29425
18179,2016,14233,13725
18181,2016,13659,13113
18183,2016,17285,16612
19001,2016,4242,4113
19003,2016,2258,2198
19005,2016,7717,7329
19007,2016,6204,5906
19009,2016,3319,3209
19011,2016,13695,13196
19013,2016,69678,66398
19015,2016,15264,14832
19017,2016,13890,13382
19019,2016,11271,10800
19021,2016,11611,11195
19023,2016,8102,7745
19025,2016,4518,4343
19027,2016,11359,11062
19029,2016,7334,7089
19031,2016,10918,10550
19033,2016,23150,22304
19035,2016,6351,6117
19037,2016,6442,6154
19039,2016,4855,4688
19041,2016,8749,8404
19043,2016,10391,9943
19045,2016,23914,22712
19047,2016,8484,8012
19049,2016,44232,43037
19051,2016,4306,4119
19053,2016,4448,4302
19055,2016,10795,10414
19057,2016,20222,19213
19059,2016,10359,9908
19061,2016,55049,53058
19063,2016,5611,5367
19065,2016,10767,10281
19067,2016,8724,8399
19069,2016,5985,5773
19071,2016,4018,3884
19073,2016,5704,5523
19075,2016,6713,6478
19077,2016,5739,5532
19079,2016,7172,6896
19081,2016,6460,6283
19083,2016,8621,8279
19085,2016,7602,7344
19087,2016,9614,9266
19089,2016,5363,5167
19091,2016,5437,5277
19093,2016,4040,3935
19095,2016,10691,10355
19097,2016,11173,10700
19099,2016,19302,18604
19101,2016,9182,8843
19103,2016,84510,82301
19105,2016,10795,10328
19107,2016,5349,5116
19109,2016,8909,8670
19111,2016,17483,16404
19113,2016,118969,114542
19115,2016,6153,5908
19117,2016,4387,4245
19119,2016,7111,6964
19121,2016,8343,8045
19123,2016,11917,11468
19125,2016,17559,17020
19127,2016,19314,18362
19129,2016,7437,7164
19131,2016,5924,5765
19133,2016,4766,4568
19135,2016,3970,3784
19137,2016,5131,4946
19139,2016,22595,21722
19141,2016,8424,8188
19143,2016,3674,3574
19145,2016,6512,6180
19147,2016,5007,4849
19149,2016,14847,14456
19151,2016,4384,4258
19153,2016,258529,249472
19155,2016,48943,47275
19157,2016,10433,10067
19159,2016,2622,2529
19161,2016,5558,5388
19163,2016,86289,82290
19165,2016,6845,6639
19167,2016,20808,20322
19169,2016,57150,55802
19171,2016,9851,9434
19173,2016,3246,3149
19175,2016,6571,6319
19177,2016,3896,3751
19179,2016,17997,16936
19181,2016,27010,26134
19183,2016,12542,12172
19185,2016,2849,2739
19187,2016,20675,19838
19189,2016,5210,5026
19191,2016,12095,11660
19193,2016,56031,54004
19195,2016,4286,4136
19197,2016,6745,6465
20001,2016,6354,5977
20003,2016,4195,4005
20005,2016,7153,6694
20007,2016,2525,2422
20009,2016,14037,13373
20011,2016,7125,6764
20013,2016,5168,4969
20015,2016,31877,30497
20017,2016,1399,1347
20019,2016,1520,1436
20021,2016,10300,9823
20023,2016,1343,1304
20025,2016,1125,1092
20027,2016,3998,3818
20029,2016,4121,3935
20031,2016,4471,4191
20033,2016,954,922
20035,2016,17024,16244
20037,2016,18958,18017
20039,2016,1318,1263
20041,2016,9309,8880
20043,2016,4280,4105
20045,2016,65556,63205
20047,2016,1664,1612
20049,2016,1212,1148
20051,2016,17130,16586
20053,2016,2803,2685
20055,2016,20285,19637
20057,2016,18043,17450
20059,2016,14231,13616
20061,2016,12295,11580
20063,2016,1470,1432
20065,2016,1207,1147
20067,2016,3797,3654
20069,2016,3422,3342
20071,2016,913,892
20073,2016,3303,3132
20075,2016,1602,1559
20077,2016,2849,2739
20079,2016,17183,16431
20081,2016,2309,2247
20083,2016,1030,1000
20085,2016,7229,6970
20087,2016,10160,9748
20089,2016,1347,1284
20091,2016,325758,314887
20093,2016,2088,2019
20095,2016,3612,3443
20097,2016,1455,1413
20099,2016,10747,10138
20101,2016,826,798
20103,2016,35390,33818
20105,2016,1746,1680
20107,2016,4337,4045
20109,2016,1706,1659
20111,2016,16927,16217
20113,2016,16446,15909
20115,2016,6050,5792
20117,2016,5599,5420
20119,2016,2381,2313
20121,2016,16808,16087
20123,2016,3660,3530
20125,2016,15884,14866
20127,2016,3099,2973
20129,2016,1376,1319
20131,2016,5931,5765
20133,2016,6108,5648
20135,2016,1415,1361
20137,2016,2887,2812
20139,2016,8005,7635
20141,2016,2078,2002
20143,2016,3190,3063
20145,2016,3203,3088
20147,2016,2876,2783
20149,2016,12317,11885
20151,2016,5071,4853
20153,2016,1518,1478
20155,2016,30107,28735
20157,2016,2552,2478
20159,2016,5345,5123
20161,2016,36884,35657
20163,2016,2683,2543
20165,2016,1749,1675
20167,2016,3557,3397
20169,2016,30819,29654
20171,2016,2879,2805
20173,2016,245673,233914
20175,2016,10228,9757
20177,2016,91289,87522
20179,2016,1448,1411
20181,2016,2952,2850
20183,2016,2035,1963
20185,2016,2087,2002
20187,2016,1047,1015
20189,2016,2885,2758
20191,2016,10994,10507
20193,2016,4320,4194
20195,2016,1511,1448
20197,2016,3712,3572
20199,2016,864,839
20201,2016,3085,2976
20203,2016,1212,1182
20205,2016,4152,3885
20207,2016,1592,1494
20209,2016,76263,71894
21001,2016,6738,6291
21003,2016,8788,8419
21005,2016,11211,10766
21007,2016,3690,3373
21009,2016,18885,18016
21011,2016,4729,4387
21013,2016,8661,7884
21015,2016,65523,63043
21017,2016,9826,9363
21019,2016,18117,16645
21021,2016,12157,11565
21023,2016,3722,3498
21025,2016,3882,3519
21027,2016,7883,7411
21029,2016,39731,38092
21031,2016,5160,4885
21033,2016,5397,5112
21035,2016,18431,17604
21037,2016,47693,45876
21039,2016,2723,2561
21041,2016,5083,4831
21043,2016,10066,9043
21045,2016,6831,6517
21047,2016,24725,23236
21049,2016,16862,16065
21051,2016,5635,5093
21053,2016,3732,3458
21055,2016,4081,3877
21057,2016,2900,2740
21059,2016,45469,43433
21061,2016,4734,4444
21063,2016,2160,1925
21065,2016,5312,5010
21067,2016,168079,162204
21069,2016,6035,5677
21071,2016,11684,10416
21073,2016,24023,23057
21075,2016,2067,1927
21077,2016,3838,3654
21079,2016,7570,7212
21081,2016,11056,10517
21083,2016,15461,14537
21085,2016,10876,10175
21087,2016,5033,4813
21089,2016,13577,12403
21091,2016,3900,3689
21093,2016,47349,45265
21095,2016,7208,6334
21097,2016,8474,8085
21099,2016,7942,7578
21101,2016,21180,20177
21103,2016,7712,7399
21105,2016,2010,1898
21107,2016,20017,18917
21109,2016,4262,3943
21111,2016,380367,363746
21113,2016,25279,24306
21115,2016,7360,6656
21117,2016,83093,79699
21119,2016,4603,4086
21121,2016,9816,9044
21123,2016,5941,5675
21125,2016,23625,22189
21127,2016,5140,4606
21129,2016,1991,1807
21131,2016,2831,2462
21133,2016,6562,5782
21135,2016,4970,4514
21137,2016,9126,8583
21139,2016,3692,3433
21141,2016,11829,11327
21143,2016,3039,2868
21145,2016,28851,27219
21147,2016,4748,4382
21149,2016,4253,4049
21151,2016,44105,42297
21153,2016,3237,2629
21155,2016,9486,9096
21157,2016,14843,14006
21159,2016,3094,2780
21161,2016,7216,6774
21163,2016,11982,11378
21165,2016,2383,2182
